“ m x N N O
鱼鹰 m nr N N O
” m x N N O
运输机 m n N N O
作战 m v N N O
紧接着 m c N N O
， m x N N O
美军 m j N N O
通过 m p Y N O
空投 m j N N O
在 m p N N O
机场 m n N N O
建立 m v N N O
起 m v N N O
补给点 m n N N O
后 m f N N O
， m x N N O
海军陆战队 m nt N N O
的 m uj N N O
F m eng N N O
- m x N N O
35 m m N N O
B m eng N N O
隐形 m n N Y O
战机 m n N N O
随即 m d N N O
进驻 m v N N O
机场 m n N N O
， m x N N O
进而 m c N N O
夺取 m v N N O
岛屿 m n N N O
周边 m f N N O
的 m uj N N O
制空权 m n N N O
。 e x N N O
同时 b c N N O
部署 m n N N O
到 m v N Y O
机场 m n N N O
上 m f N Y O
的 m uj N N O
还有 m v N N O
美国陆军 m nt N N O
的 m uj N N O
“ m x N N O
海马 m ns N N O
斯 m nr N N O
” m x N N O
火箭炮 m n N N O
系统 m n N Y O
， m x N N O
它 m r N N O
可以 m c N N O
利用 m n N N O
C m x N N O
- m x N N O
130 m m N N O
运输机 m n N N O
快速 m d N N O
部署 m n N N O
， m x N N O
凭借 m p N N O
射程 m n N N O
优势 m n N N O
足以 m v N N O
摧毁 m v N N O
海上 m s N N O
和 m c N Y O
陆地 m n N N O
目标 m n N N O
。 e x N N O
成功 b a N N O
清扫 m v N N O
周围 m f N N O
敌方 m n N N O
势力 m n N N O
、 m x N N O
夺取 m v N N O
该 m r N N O
岛 m n N N O
后 m f N N O
， m x N N O
美军 m j N N O
又 m d N N O
以此 m c N N O
为 m p N N O
基地 m n N N O
， m x N N O
对 m p N Y O
900 m m N N O
英里 m ns N N O
外 m f N N O
的 m uj N N O
另 m c N N O
一个 m m N N O
目标 m n N N O
岛屿 m n N N O
发动 m vn N N O
新 m a N Y O
的 m uj N N O
远程 m n N N O
奔袭 m v N N O
。 e x N N O
《 b x N N O
海军陆战队 m nt N N O
时报 m n N N O
》 m x N N O
称 m v Y N O
， m x N N O
尽管 m c N N O
美海军 m nt N N O
作战 m v N N O
部长 m n N N O
理查德森 m nrt N N O
还 m d N N O
没有 m v N N O
正式 m ad N N O
批准 m v Y N O
“ m x N N O
远征 m n N N O
先进 m a N Y O
基地 m n N N O
作战 m v N N O
” m x N N O
概念 m n N N O
， m x N N O
但 m c N N O
美国 m ns N N O
海军陆战队 m nt N N O
已经 m d N N O
开始 m v N N O
进行 m v N N O
小 m a N Y O
范围 m n N N O
的 m uj N N O
测试 m vn N N O
。 e x N N O
报道 b v N N O
称 m v Y N O
， m x N N O
这种 m r N N O
新 m a N Y O
概念 m n N N O
的 m uj N N O
实质 m n N N O
是 m v N Y O
在 m p N N O
太平洋 m ns N N O
岛屿 m n N N O
建立 m v N N O
前沿 m s N N O
据点 m d N N O
， m x N N O
为 m p N N O
后续 m v N N O
行动 m vn N N O
提供 m v N N O
支撑 m v N N O
， m x N N O
快速 m d N N O
发动 m vn N N O
新一轮 m nz N N O
攻击 m v Y N O
。 e x N N O
美军 b j N N O
参联会 m j N N O
主席 m n N N O
邓福德 m nr N N O
表示 m v N N O
： m x N N O
“ m x N N O
美军 m j N N O
可 m v N Y O
从 m p N N O
太平洋 m ns N N O
岛链 m n N N O
投送 m v N N O
兵力 m n N N O
， m x N N O
这点 m mq N N O
在 m p N N O
与 m p N N O
中国 m ns N N O
发生 m v N N O
对抗 m v N N O
时 m n N N O
具有 m v N N O
重大意义 m ns N N O
” m x N N O
。 e x N N O
美军 b j N N O
利用 m n N N O
C m x N N O
- m x N N O
130 m m N N O
运输机 m n N N O
快速 m d N N O
部署 m n N N O
“ m x N N O
海马 m ns N N O
斯 m nr N N O
” m x N N O
火箭炮 m n N N O
参与 m v N N O
演习 m v N N O
的 m uj N N O
美 m ns Y Y O
海军陆战队 m nt N N O
第 m m N N O
31 m m N N O
远征队 m n N N O
指挥官 m n N N O
罗伯特 m nr N N O
· m x N N O
布罗迪 m nr N N O
上校 m j N N O
表示 m v N N O
， m x N N O
美军 m j N N O
在 m p N N O
这次 m r N N O
模拟 m v N N O
与 m p N N O
“ m x N N O
同 m p N N O
级别 m n N N O
对手 m v N N O
” m x N N O
的 m uj N N O
交手 m n N N O
行动 m vn N N O
中 m f N Y O
动用 m n N N O
了 m ul N N O
远程 m n N N O
火力 m n N N O
、 m x N N O
远距 m n N N O
分布式 m n N N O
作战 m v N N O
模式 m n N N O
以及 m c N N O
先进 m a N Y O
的 m uj N N O
F m eng N N O
- m x N N O
35 m m N N O
隐形 m n N Y O
战机 m n N N O
。 e x N N O
他 b r N N O
宣称 m v Y N O
， m x N N O
“ m x N N O
这 m r N N O
对 m p N Y O
中国 m ns N N O
人 m n N N O
来说 m u N N O
是 m v N Y O
一个 m m N N O
明确 m ad N Y O
的 m uj N N O
信号 m n N N O
， m x N N O
即 m v N N O
他们 m r N N O
（ m x N N O
美军 m j N N O
） m x N N O
不是 m c N N O
在 m p N N O
开玩笑 m v N N O
。 e x N N O
” b x N N O
磋商 m vn N N O
草案 m n N N O
有助 m vn N N O
维护 m v Y N O
南海 m ns N N O
稳定 m a N Y O
闫岩 m nr N N O
在 m p N N O
正在 m t N N O
举行 m v N N O
的 m uj N N O
中国 m ns N N O
— m x N N O
东盟 m j N N O
外长 m n N N O
会上 m t N N O
， m x N N O
东盟 m j N N O
— m x N N O
中国 m ns N N O
关系 m n N N O
协调 m v N N O
国 m n N N O
新加坡 m ns N N O
外交部长 m n N N O
维文 m nz N N O
宣布 m v N N O
中国 m ns N N O
与 m p N N O
东盟 m j N N O
成员国 m n N N O
已 m d N N O
形成 m v N N O
了 m ul N N O
“ m x N N O
南海 m ns N N O
行为准则 m n N N O
” m x N N O
( m x N N O
简称 m v N N O
“ m x N N O
准则 m n N N O
” m x N N O
) m x N N O
的 m uj N N O
单一 m b N Y O
磋商 m vn N N O
文本 m n N N O
草案 m n N N O
。 e x N N O
事实证明 b l N N O
了 m ul N N O
， m x N N O
中国 m ns N N O
和 m c N Y O
东盟国家 m n N N O
有 m v N N O
能力 m n N N O
通过 m p Y N O
协商 m n N N O
和 m c N Y O
谈判 m vn N N O
达成 m v N N O
未来 m t N N O
共同 m d N N O
遵守 m v N N O
的 m uj N N O
地区 m n N N O
规则 m n N N O
共识 m n N N O
。 e x N N O
自 b r N N O
2017 m m N N O
年 m m N N O
5 m m N N O
月 m m N N O
， m x N N O
中国 m ns N N O
与 m p N N O
东盟国家 m n N N O
通过 m p Y N O
了 m ul N N O
“ m x N N O
准则 m n N N O
” m x N N O
框架 m n N N O
以来 m f N N O
， m x N N O
“ m x N N O
准则 m n N N O
” m x N N O
磋商 m vn N N O
进入 m v N N O
了 m ul N N O
快车道 m n N N O
。 e x N N O
王毅 b nr N N O
外长 m n N N O
于 m p N N O
8 m m N N O
月 m m N N O
在 m p N N O
菲律宾 m ns N N O
马尼拉 m nr N N O
出席 m v N N O
中国 m ns N N O
— m x N N O
东盟 m j N N O
外长 m n N N O
会后 m t N N O
提出 m v N N O
的 m uj N N O
“ m x N N O
准则 m n N N O
” m x N N O
磋商 m vn N N O
路线图 m n N N O
， m x N N O
亦 m d N N O
按计划 m n N N O
逐步推进 m l N N O
。 e x N N O
2018 b m N N O
年 m m N N O
中国 m ns N N O
与 m p N N O
东盟国家 m n N N O
已 m d N N O
就 m d N N O
“ m x N N O
准则 m n N N O
” m x N N O
磋商 m vn N N O
举行 m v N N O
了 m ul N N O
两次 m m N N O
联合 m v N N O
工作组 m n N N O
会 m v N Y O
及 m c N N O
一次 m m N N O
高官 m n N N O
会 m v N Y O
。 e x N N O
3 b x N N O
月初 m t N N O
， m x N N O
来自 m v N N O
中国 m ns N N O
和 m c N Y O
东盟 m j N N O
10 m m N N O
国 m n N N O
的 m uj N N O
代表 m n N N O
在 m p N N O
越南 m ns N N O
芽庄 m n N N O
举行 m v N N O
了 m ul N N O
本年度 m n N N O
首次 m m N N O
机制 m n N N O
性 m n N N O
磋商 m vn N N O
会议 m n N N O
， m x N N O
并 m c N N O
同步 m d N N O
召开 m v N N O
落实 m a N N O
《 m x N N O
南海 m ns N N O
各方 m r N N O
行为 m v N N O
宣言 m nr N N O
》 m x N N O
第 m m N N O
23 m m N N O
次 m t N Y O
联合 m v N N O
工作组 m n N N O
会 m v N Y O
。 e x N N O
关于 b p N N O
单一 m b N Y O
磋商 m vn N N O
文本 m n N N O
草案 m n N N O
的 m uj N N O
形成 m v N N O
所 m c N N O
取得 m v N N O
的 m uj N N O
具有 m v N N O
里程碑 m n N N O
意义 m n N N O
的 m uj N N O
重要 m a N Y O
进展 m vn N N O
， m x N N O
其 m r N N O
主要 m b N Y O
看点 m n N N O
是 m v N Y O
： m x N N O
第一 m m N N O
， m x N N O
作为 m v N N O
未来 m t N N O
“ m x N N O
准则 m n N N O
” m x N N O
磋商 m vn N N O
的 m uj N N O
基础 m n N Y O
， m x N N O
单一 m b N Y O
磋商 m vn N N O
文本 m n N N O
草案 m n N N O
体现 m v N N O
的 m uj N N O
是 m v N Y O
各 m r N N O
参与方 m n N N O
的 m uj N N O
利益 m n N N O
诉求 m v N N O
和 m c N Y O
主张 m n N N O
。 e x N N O
据 b p N N O
报道 m v N N O
， m x N N O
去年 m t N N O
5 m m N N O
月 m m N N O
达成 m v N N O
的 m uj N N O
“ m x N N O
准则 m n N N O
” m x N N O
框架 m n N N O
是 m v N Y O
相当 m d N Y O
简明扼要 m l N Y O
的 m uj N N O
“ m x N N O
目录 m n N N O
式 m k N N O
” m x N N O
框架 m n N N O
。 e x N N O
而 b c N N O
单一 m b N Y O
磋商 m vn N N O
文本 m n N N O
草案 m n N N O
作为 m v N N O
未来 m t N N O
磋商 m vn N N O
的 m uj N N O
基础 m n N Y O
， m x N N O
可以 m c N N O
想象 m n N N O
应 m v Y N O
是 m v N Y O
有血有肉 m l N Y O
的 m uj N N O
“ m x N N O
大部头 m m N N O
” m x N N O
。 e x N N O
这 b r N N O
意味着 m v N N O
各 m r N N O
参与方 m n N N O
更加 m d N N O
清晰 m a N Y O
地 m uv N N O
阐述 m v N N O
了 m ul N N O
其 m r N N O
在 m p N N O
南海 m ns N N O
的 m uj N N O
利益 m n N N O
和 m c N Y O
主张 m n N N O
， m x N N O
并 m c N N O
对于 m p N N O
“ m x N N O
准则 m n N N O
” m x N N O
有 m v N N O
了 m ul N N O
比较 m d N N O
明确 m ad N Y O
的 m uj N N O
初步 m d N N O
要求 m v N N O
和 m c N Y O
期待 m v Y N O
。 e x N N O
第二 b m N N O
， m x N N O
美国 m ns N N O
自 m r N N O
2012 m m N N O
年 m m N N O
推进 m v N N O
所谓 m b N Y O
的 m uj N N O
“ m x N N O
亚太 m nr N N O
再 m d N N O
平衡 m a N Y O
战略 m n N N O
” m x N N O
以来 m f N N O
， m x N N O
刻意 m v N Y O
插手 m v N N O
南海 m ns N N O
事务 m n N N O
， m x N N O
不断 m d N N O
“ m x N N O
敦促 m v N N O
” m x N N O
中国 m ns N N O
和 m c N Y O
东盟国家 m n N N O
尽早 m d N N O
达成 m v N N O
“ m x N N O
准则 m n N N O
” m x N N O
。 e x N N O
但 b c N N O
在 m p N N O
“ m x N N O
准则 m n N N O
” m x N N O
磋商 m vn N N O
走上正轨 m i N N O
， m x N N O
南海 m ns N N O
形势 m n N N O
降温 m n N N O
趋好 m v N N O
的 m uj N N O
形势 m n N N O
下 m f N Y O
， m x N N O
却 m d N N O
转而 m c N N O
无端指责 m l N N O
中国 m ns N N O
在 m p N N O
南海 m ns N N O
搞 m v N N O
“ m x N N O
军事化 m n N N O
” m x N N O
。 e x N N O
此外 b c N N O
， m x N N O
美国 m ns N N O
在 m p N N O
南海 m ns N N O
针对 m p N N O
中国 m ns N N O
的 m uj N N O
“ m x N N O
航行 m n N N O
自由行动 m l N N O
” m x N N O
的 m uj N N O
强度 m n N N O
、 m x N N O
频率 m n N N O
和 m c N Y O
挑衅 m v N Y O
行为 m v N N O
近两年来 m l N N O
显著 m a N Y O
增加 m v N N O
。 e x N N O
在 b p N N O
此 m r N N O
背景 m n N N O
下 m f N Y O
形成 m v N N O
的 m uj N N O
“ m x N N O
准则 m n N N O
” m x N N O
单一 m b N Y O
磋商 m vn N N O
文本 m n N N O
草案 m n N N O
， m x N N O
正是 m d N N O
中国 m ns N N O
与 m p N N O
东盟国家 m n N N O
共同 m d N N O
排除 m v N N O
外力 m n N N O
干扰 m v N N O
、 m x N N O
维护 m v Y N O
南海 m ns N N O
地区 m n N N O
和平 m nz N Y O
稳定 m a N Y O
的 m uj N N O
生动 m vn N Y O
体现 m v N N O
。 e x N N O
第三 b m N N O
， m x N N O
单一 m b N Y O
磋商 m vn N N O
文本 m n N N O
草案 m n N N O
仅 m d N N O
是 m v N Y O
实质性 m n N Y O
文本 m n N N O
谈判 m vn N N O
的 m uj N N O
起点 m n N N O
， m x N N O
到 m v N Y O
最终 m d N N O
达成 m v N N O
“ m x N N O
准则 m n N N O
” m x N N O
， m x N N O
仍 m d N N O
有 m v N N O
很 m d N N O
长 m a N Y O
的 m uj N N O
路 m n N N O
要 m v N Y O
走 m v N N O
。 e x N N O
区域性 b n N N O
制度 m n N N O
的 m uj N N O
创立 m v N N O
往往 m t N N O
体现 m v N N O
的 m uj N N O
是 m v N Y O
地区 m n N N O
相邻 m v N N O
国家 m n N N O
间 m f N N O
的 m uj N N O
权力 m n N N O
和 m c N Y O
利益 m n N N O
的 m uj N N O
分配 m vn N N O
， m x N N O
以及 m c N N O
对于 m p N N O
规范 m n N Y O
行为 m v N N O
界限 m n N N O
的 m uj N N O
认同 m v N N O
。 e x N N O
回看 b v N N O
《 m x N N O
联合国 m nt N N O
海洋法 m n N N O
公约 m n N N O
》 m x N N O
的 m uj N N O
磋商 m vn N N O
过程 m n N N O
可以 m c N N O
发现 m v N N O
， m x N N O
各国 m r N N O
仍 m zg N N O
围绕 m v N N O
海洋 m ns N N O
利益 m n N N O
的 m uj N N O
分配 m vn N N O
博弈 m v N N O
了 m ul N N O
7 m m N N O
年才 m t N N O
达成 m v N N O
最终 m d N N O
文本 m n N N O
。 e x N N O
随着 b p N N O
谈判 m vn N N O
的 m uj N N O
深入 m v N N O
， m x N N O
中国 m ns N N O
与 m p N N O
东盟国家 m n N N O
间 m f N N O
的 m uj N N O
分歧 m n N N O
将 m d N N O
不可避免 m l N N O
。 e x N N O
进入 b v N N O
实质性 m n N Y O
文本 m n N N O
谈判 m vn N N O
阶段 m n N N O
后 m f N N O
， m x N N O
按照 m p N N O
一般 m a N N O
的 m uj N N O
谈判 m vn N N O
程序 m n N N O
， m x N N O
会 m v N Y O
开始 m v N N O
逐条 m d N N O
讨论 m v N N O
并 m c N N O
逐步 m d N N O
减少 m v N N O
“ m x N N O
备 m v N N O
选项 m n N N O
” m x N N O
。 e x N N O
可以 b c N N O
预见 m v N N O
的 m uj N N O
是 m v N Y O
， m x N N O
各方 m r N N O
在 m p N N O
适用 m v N Y O
海域 m n N N O
、 m x N N O
约束力 m n N N O
、 m x N N O
“ m x N N O
准则 m n N N O
” m x N N O
的 m uj N N O
性质 m n N N O
等 m u N N O
许多 m m N N O
具体 m a N N O
问题 m n N N O
方面 m n N N O
难免会 m l N N O
出现分歧 m n N N O
， m x N N O
也 m d N N O
可能 m v N Y O
会 m v N Y O
阶段性 m n N N O
地 m uv N N O
面临 m v N N O
一些 m m N N O
障碍 m n N N O
。 e x N N O
【 b x N N O
环球网 m n N N O
综合 m vn N N O
报道 m v N N O
】 m x N N O
为了 m p N N O
延续 m v N N O
自己 m r N N O
的 m uj N N O
政治 m n N N O
生命 m vn N N O
， m x N N O
蔡 m nr N N O
省长 m n N N O
又 m d N N O
开始 m v N N O
做 m v N N O
鞠躬 m v Y N O
哈腰 m n N N O
的 m uj N N O
姿态 m n N N O
了 m ul N N O
。 e x N N O
台湾 b ns N N O
“ m x N N O
中央社 m nt N N O
” m x N N O
6 m m N N O
日 m m N N O
报道 m v N N O
称 m v Y N O
， m x N N O
英国 m ns N N O
国防 m n N N O
大臣 m n N N O
加文 m nr N N O
• m x N N O
威廉 m nrt N N O
姆森 m nrt N N O
( m x N N O
GavinWilliamson m eng N N O
) m x N N O
在 m p N N O
去年 m t N N O
12 m m N N O
月 m m N N O
30 m m N N O
日 m m N N O
接受 m v Y N O
《 m x N N O
星期日 m t N N O
电讯报 m n N N O
》 m x N N O
采访 m v N N O
时 m n N N O
透露 m v N N O
， m x N N O
英国 m ns N N O
计划 m n N N O
在 m p N N O
脱 m v N N O
欧 m j N N O
后 m f N N O
提高 m v N N O
自身 m r N N O
在 m p N N O
火药库 m n N N O
地区 m n N N O
的 m uj N N O
分量 m n N N O
， m x N N O
因此 m c N N O
将 m d N N O
在 m p N N O
东南亚 m ns N N O
建立 m v N N O
一处 m m N N O
新 m a N Y O
的 m uj N N O
军事基地 m n N N O
。 e x N N O
然而 b c N N O
这 m r N N O
一 m m N N O
消息 m n N N O
传到 m v N N O
台湾 m ns N N O
， m x N N O
蔡 m nr N N O
省长 m n N N O
先 m d N N O
坐不住 m v N N O
了 m ul N N O
。 e x N N O
5 b m N N O
日 m m N N O
， m x N N O
在 m p N N O
接受 m v Y N O
国际 m n N N O
媒体 m n N N O
采访 m v N N O
时 m n N N O
， m x N N O
有 m v N N O
媒体 m n N N O
记者 m n N N O
询问 m v N N O
， m x N N O
是否 m v N N O
支持 m v Y N O
英国 m ns N N O
军事 m n N N O
势力 m n N N O
出现 m v N N O
在 m p N N O
东南亚 m ns N N O
。 e x N N O
蔡 b nr N N B
省长 m n N N M
给出 m v N N M
的 m uj N N M
回应 m v N N M
是 m v N Y M
： m x N N M
任何 m r N N M
“ m x N N M
有助于 m v N N M
维持 m v N N M
南海 m ns N N M
和平 m nz N Y M
与 m p N N M
通行 m j N N M
自由 m a N Y M
的 m uj N N M
行动 m vn N N M
” m x N N M
， m x N N M
台湾 m ns N N M
都 m d N N M
欢迎 m v Y N M
。 e x N N M
为此 b r N N M
， m x N N M
蔡 m nr N N M
英文 m nz N N M
还 m d N N M
补充 m v N N M
称 m v Y N M
， m x N N M
“ m x N N M
如果 m c N N M
它 m r N N M
( m x N N M
英国 m ns N N M
的 m uj N N M
‘ m x N N M
军事行动 m n N N M
’ m x N N M
) m x N N M
有助于 m v N N M
实现 m v N N M
终极目标 m n N N M
， m x N N M
我们 m r N N M
会 m v N Y M
采取 m v N N M
开放 m v N N M
态度 m n N N M
， m x N N M
并 m c N N M
希望 m v Y N M
全部 m n N N M
国家 m n N N M
在 m p N N M
南海 m ns N N M
所有 m b N N M
这些 m r N N M
议题 m n N N M
上 m f N Y M
全力 m n N N M
合作 m vn N N M
， m x N N M
并 m c N N M
尊重 m a Y N M
各自 m r N N M
立场 m n N N M
。 e x N N M
” b x N N E
对于 m p N N B
蔡 m nr N N M
英文 m nz N N M
又 m d N N M
一次 m m N N M
做 m v N N M
“ m x N N M
谄媚 m v N N M
状 m ng N N M
” m x N N M
， m x N N M
岛内 m s N N M
网友 m n N N M
表示 m v N N M
不可 m v N N M
理解 m v N N M
， m x N N M
有 m v N N M
网友 m n N N M
直批 m v N N M
， m x N N M
“ m x N N M
是不是 m l N N M
吃错药 m l Y N M
？ m x N N M
要 m v N Y M
欢迎 m v Y N M
英国 m ns N N M
建 m v N N M
军事基地 m n N N M
？ m x N N M
” m x N N M
， m x N N M
还有 m v N N M
网友 m n N N M
愤怒 m v Y N M
表示 m v N N M
， m x N N M
“ m x N N M
小英 m nr N N M
知道 m v N N M
自己 m r N N M
在 m p N N M
做 m v N N M
什么 m r N N M
吗 m y N N M
？ m x N N M
卖台 m n N N M
之 m u N N M
举 m v N N M
! m x N N M
” m x N N E
↓ m x N N O
近来 m t N N O
， m x N N O
蔡 m nr N N O
英文 m nz N N O
反复 m v N N O
攻击 m v Y N O
“ m x N N O
一国两制 m l N N O
” m x N N O
和 m c N Y O
“ m x N N O
九二 m m N N O
共识 m n N N O
” m x N N O
， m x N N O
还 m d N N O
限制 m v N N O
岛内 m s N N O
各政党 m i N N O
勿 m d N N O
谈 m v N N O
” m x N N O
九二 m m N N O
共识 m n N N O
“ m x N N O
， m x N N O
与其 m c N N O
刚 m d N Y O
上台 m ns N N O
时 m n N N O
拒绝 m v N N O
表态 m n N N O
承认 m v N N O
、 m x N N O
接受 m v Y N O
“ m x N N O
九二 m m N N O
共识 m n N N O
” m x N N O
， m x N N O
但 m c N N O
也 m d N N O
不 m d N N O
公开 m ad N Y O
否定 m v N Y O
存在 m v N N O
“ m x N N O
九二 m m N N O
共识 m n N N O
” m x N N O
判若两人 m i N N O
。 e x N N O
《 b x N N O
环球时报 m n N N O
》 m x N N O
6 m m N N O
日 m m N N O
发表 m v N N O
社评 m n N N O
指出 m v N N O
， m x N N O
蔡 m nr N N O
英文 m nz N N O
显然 m ad N Y O
正在 m t N N O
撕掉 m v N N O
在 m p N N O
她 m r N N O
任内 m r N N O
将 m d N N O
维持 m v N N O
两岸关系 m n N N O
现状 m n N N O
的 m uj N N O
伪装 m v N N O
， m x N N O
转向 m v N N O
当年 m t N N O
陈水扁 m nr N N O
“ m x N N O
一边 m d N N O
一 m m N N O
国 m n N N O
” m x N N O
的 m uj N N O
更加 m d N N O
激进 m v N Y O
立场 m n N N O
。 e x N N O
她 b r N N O
这样 m r N N O
做 m v N N O
的 m uj N N O
真正 m d N Y O
原因 m n N N O
不是 m c N N O
因为 m c N N O
北京 m ns N N O
方面 m n N N O
有 m v N N O
了 m ul N N O
新 m a N Y O
的 m uj N N O
讲话 m n N N O
， m x N N O
而是 m c N N O
民进党 m nt N N O
在 m p N N O
去年 m t N N O
“ m x N N O
九 m m N N O
合一 m vn N N O
” m x N N O
选举 m v N N O
中 m f N Y O
惨败 m v N N O
， m x N N O
她 m r N N O
遭到 m v N N O
民进党 m nt N N O
内 m f N N O
的 m uj N N O
唾弃 m v N N O
和 m c N Y O
围剿 m v N N O
， m x N N O
民进党 m nt N N O
“ m x N N O
四大 m j N N O
佬 m ng N N O
” m x N N O
公开 m ad N Y O
要求 m v N N O
她 m r N N O
放弃 m v N N O
寻求 m v N N O
连任 m v N N O
， m x N N O
并且 m c N N O
现在 m t N N O
就 m d N N O
交出 m v N N O
“ m x N N O
行政权 m n N N O
” m x N N O
， m x N N O
退居二线 m l N N O
。 e x N N O
蔡 b nr N N O
英文 m nz N N O
面对 m v N N O
蓝绿 m nr N N O
夹击 m v N N O
决定 m v N Y O
“ m x N N O
选 m zg N N O
一头 m m N N O
” m x N N O
， m x N N O
急忙 m d N N O
用 m p Y N O
公开 m ad N Y O
否定 m v N Y O
“ m x N N O
九二 m m N N O
共识 m n N N O
” m x N N O
向 m p N N O
深绿 m b N N O
送 m v N N O
投 m vn N N O
名状 m n N N O
。 e x N N O
【 b x N N O
环球时报 m n N N O
综合 m vn N N O
报道 m v N N O
】 m x N N O
2018 m m N N O
年 m m N N O
的 m uj N N O
环 m n N N O
太平洋 m ns N N O
军演 m n N N O
上周 m t N N O
在 m p N N O
夏威夷 m nr N N O
群岛 m n N N O
拉开序幕 m nr N N O
， m x N N O
虽然 m c N N O
有 m v N N O
多达 m nrt N N O
25 m m N N O
国 m n N N O
参加 m v N N O
， m x N N O
但 m c N N O
也许 m d N N O
因为 m c N N O
中国 m ns N N O
的 m uj N N O
缺席 m n N N O
， m x N N O
令 m v N N O
东道主 m nr N N O
美国 m ns N N O
“ m x N N O
颇感 m v N N O
寂寞 m a N Y O
” m x N N O
。 e x N N O
演习 b v N N O
刚刚开始 m nr N N O
， m x N N O
美国 m ns N N O
军官 m n N N O
和 m c N Y O
媒体 m n N N O
就 m d N N O
频繁 m a N N O
地 m uv N N O
念叨 m v N N O
中国 m ns N N O
， m x N N O
并 m c N N O
在 m p N N O
与 m p N N O
中国 m ns N N O
的 m uj N N O
各种 m r N N O
比较 m d N N O
中 m f N Y O
自我 m r N N O
满足 m v Y N O
： m x N N O
“ m x N N O
美国 m ns N N O
比 m p N N O
中国 m ns N N O
更 m d N N O
善于 m v N N O
结交 m v N N O
朋友 m n N N O
” m x N N O
— m x N N O
— m x N N O
美国有线电视新闻网 m nt N N O
( m x N N O
CNN m eng N N O
) m x N N O
引用 m v N N O
一名 m m N N O
美国 m ns N N O
军官 m n N N O
的话 m u N N O
说 m v Y N O
， m x N N O
“ m x N N O
中国 m ns N N O
缺席 m n N N O
意味着 m v N N O
其 m r N N O
丧失 m v N N O
了 m ul N N O
与 m p N N O
地区 m n N N O
和 m c N Y O
全球 m n N N O
海军 m n N N O
同行 m j N N O
建立 m v N N O
专业 m n N N O
和 m c N Y O
潜在 m t N N O
的 m uj N N O
个人 m n N N O
关系 m n N N O
的 m uj N N O
机会 m n N N O
。 e x N N O
” b x N N O
对此 m d N N O
， m x N N O
海军 m n N N O
军事 m n N N O
专家 m n N N O
张军 m nr N N O
社 m n N N O
7 m m N N O
月 m m N N O
1 m m N N O
日 m m N N O
接受 m v Y N O
《 m x N N O
环球时报 m n N N O
》 m x N N O
记者 m n N N O
采访 m v N N O
时 m n N N O
表示 m v N N O
： m x N N O
“ m x N N O
美国 m ns N N O
取消 m v N N O
对 m p N Y O
中国 m ns N N O
参加 m v N N O
环太 m j N N O
演习 m v N N O
的 m uj N N O
邀请 m v N N O
何尝 m d N N O
不 m d N N O
也 m d N N O
是 m v N Y O
美军 m j N N O
失去 m v N N O
了 m ul N N O
一次 m m N N O
了解 m v N N O
中国 m ns N N O
军队 m n N N O
的 m uj N N O
机会 m n N N O
! m x N N O
” m x N N O
澳大利亚 m ns N N B
格里菲斯 m nrt N N M
亚洲 m ns N N M
研究所 m n N N M
访问学者 m n N N M
莱顿 m nrt N N M
说 m v Y N M
， m x N N M
美国 m ns N N M
的 m uj N N M
做法 m v N N M
颇 m d N N M
有 m v N N M
“ m x N N M
我 m r N N M
是 m v N Y M
这里 m r N N M
最 m d N N M
受欢迎 m v N N M
的 m uj N N M
孩子 m n N N M
” m x N N M
之 m u N N M
嫌 m v Y N M
， m x N N M
他们 m r N N M
知道 m v N N M
如何 m r N N M
炫耀 m v N N M
美军 m j N N M
及其 m c N N M
伙伴 m n N N M
的 m uj N N M
军事力量 m n N N M
。 e x N N M
实际上 b d N Y M
， m x N N M
此次 m r N N M
美国 m ns N N M
组织 m v N N M
的 m uj N N M
环太军 m j N N M
演 m v N N M
， m x N N M
东盟国家 m n N N M
中 m f N Y M
尚有 m v N N M
柬埔寨 m ns N N M
、 m x N N M
缅甸 m ns N N M
、 m x N N M
老挝 m ns N N M
缺席 m n N N M
， m x N N M
而 m c N N M
中国 m ns N N M
牵头 m v N N M
的 m uj N N M
即将 m d N N M
在 m p N N M
8 m m N N M
月 m m N N M
举行 m v N N M
的 m uj N N M
首次 m m N N M
中国 m ns N N M
与 m p N N M
东盟 m j N N M
海上 m s N N M
联合演习 m n N N M
， m x N N M
东盟 m j N N M
10 m m N N M
国均 m j N N M
已 m d N N M
欣然接受 m i N N M
邀请 m v N N M
。 e x N N E
“ b x N N O
美国 m ns N N O
环太军 m j N N O
演拒 m v N N O
邀 m v N N O
中国 m ns N N O
， m x N N O
拉 m v N N O
响 m v N N O
南海 m ns N N O
局势 m n N N O
警报 m n N N O
。 e x N N O
” b x N N O
台湾 m ns N N O
《 m x N N O
联合报 m nt N N O
》 m x N N O
7 m m N N O
月 m m N N O
1 m m N N O
日 m m N N O
称 m v Y N O
， m x N N O
美国 m ns N N O
两年 m m N N O
一度 m mq N N O
的 m uj N N O
环 m n N N O
太平洋 m ns N N O
军演 m n N N O
， m x N N O
南海 m ns N N O
周边国家 m n N N O
包括 m v N N O
越南 m ns N N O
等 m u N N O
国 m n N N O
首度 m n N N O
参与 m v N N O
， m x N N O
显见 m v N Y O
美国 m ns N N O
正在 m t N N O
南海 m ns N N O
建立 m v N N O
战略 m n N N O
布局 m n N N O
， m x N N O
以 m p N N O
